NO. INTERVAL,INTERVAL RANGE,DATE,HEAD,COMMENT,TEST RESULT,CHANGES LINK
8,11/12/2019-5/06/2020,Feb 16 2020,24a5f9c65457e21ec5bf4331dd7eb07e49eb51d8,    setPackage on encode intent internally,completed: 327 skipped: 1 failures: 0 errors: 0,https://github.com/zxing/zxing/commit/24a5f9c65457e21ec5bf4331dd7eb07e49eb51d8
8,11/12/2019-5/06/2020,Jan 31 2020,c1fc401d9a4d324344e3f151bfbf8d968820959b,    Update dependencies, particularly checkstyle -> 8.29,completed: 327 skipped: 1 failures: 0 errors: 0,https://github.com/zxing/zxing/commit/c1fc401d9a4d324344e3f151bfbf8d968820959b
9,29/07/2019-11/12/2019,Dec 11 2019,459c0197a7ce16ba9d2ce8d7acac2169a87fe066,    Plugin updates; misc code simplifications and optimizations,completed: 326 skipped: 1 failures: 0 errors: 0,https://github.com/zxing/zxing/commit/459c0197a7ce16ba9d2ce8d7acac2169a87fe066
9,29/07/2019-11/12/2019,Oct 7 2019,7b56092996b262a3c2f12d08d7fdd6bd88325efe,    fixing sections titles (#1215),completed: 327 skipped: 1 failures: 0 errors: 0,https://github.com/zxing/zxing/commit/7b56092996b262a3c2f12d08d7fdd6bd88325efe
9,29/07/2019-11/12/2019,Jul 29 2019,a65631d0b643e778b8b1c1975e4f18f35e401fa4,    Minor dep updates,completed: 327 skipped: 1 failures: 0 errors: 0,https://github.com/zxing/zxing/commit/a65631d0b643e778b8b1c1975e4f18f35e401fa4
9,29/07/2019-11/12/2019,Jul 29 2019,4e110ecdbb1fcf689e2058e3aea1e8a8cbe2e822,    Minor code inspection: Use Math.min, Arrays.fill. No point in keeping opts from J2ME days,completed: 327 skipped: 1 failures: 0 errors: 0,https://github.com/zxing/zxing/commit/4e110ecdbb1fcf689e2058e3aea1e8a8cbe2e822
9,29/07/2019-11/12/2019,Jul 29 2019,1cc5cbe961de3606287a53765e6cde3dea24660e,    Don't run Aztec test 1000 times pointlessly,completed: 327 skipped: 1 failures: 0 errors: 0,https://github.com/zxing/zxing/commit/1cc5cbe961de3606287a53765e6cde3dea24660e
10,17/06/2019-29/07/2019,Jul 29 2019,4d94ac22eb8cc7b0b5ec8176aab6b40db27e8db5,    Add addition wifi: QR code test case from mailing list,completed: 327 skipped: 1 failures: 0 errors: 0,https://github.com/zxing/zxing/commit/4d94ac22eb8cc7b0b5ec8176aab6b40db27e8db5
10,17/06/2019-29/07/2019,Jul 17 2019,48aba96999a4d3815ee001f2402e9dfe415b1b99,    Fix use of unicodes and punctuations in Persian translation (#1191),completed: 327 skipped: 1 failures: 0 errors: 0,https://github.com/zxing/zxing/commit/48aba96999a4d3815ee001f2402e9dfe415b1b99
10,17/06/2019-29/07/2019,Jul 5 2019,4199e41fb8bb7fa39d3827f7c892f3611d2fb654,    Default to allow focusing in continuous-picture mode (#1186),completed: 327 skipped: 1 failures: 0 errors: 0,https://github.com/zxing/zxing/commit/4199e41fb8bb7fa39d3827f7c892f3611d2fb654
11,13/05/2019-17/06/2019,Jun 1 2019,2d77cec7c835e3f07a1a258d297cc7a8b917d42d,    check format param in CodaBarWriter::encode (#1173),completed: 327 skipped: 1 failures: 0 errors: 0,https://github.com/zxing/zxing/commit/2d77cec7c835e3f07a1a258d297cc7a8b917d42d
11,13/05/2019-17/06/2019,May 17 2019,8f1a751ea5eb07d8b617ad085c1197394ca2e551,    [maven-release-plugin] prepare for next development iteration,completed: 327 skipped: 1 failures: 0 errors: 0,https://github.com/zxing/zxing/commit/8f1a751ea5eb07d8b617ad085c1197394ca2e551
11,13/05/2019-17/06/2019,May 17 2019,785c6632e96ea5bac25367bde1006418145a9594,    3.4.0 release notes,completed: 327 skipped: 1 failures: 0 errors: 0,https://github.com/zxing/zxing/commit/785c6632e96ea5bac25367bde1006418145a9594
11,13/05/2019-17/06/2019,May 15 2019,80e72418a4c29810ca7b63661ea42d19b3a75213,    Add module name to javase,completed: 327 skipped: 1 failures: 0 errors: 0,https://github.com/zxing/zxing/commit/80e72418a4c29810ca7b63661ea42d19b3a75213
11,13/05/2019-17/06/2019,May 13 2019,f1683e1f4f670a83c37f6858a7b3db70080e04ae,    Bump to 3.4.0. Require Java 8. Various code simplifications and plugin / dep updates,completed: 327 skipped: 1 failures: 0 errors: 0,https://github.com/zxing/zxing/commit/f1683e1f4f670a83c37f6858a7b3db70080e04ae
13,22/03/2019-18/04/2019,Apr 18 2019,653ac2a3beb11481eff82e7d5f2bab8a745f7fac,    Improve FinderPatternFinder.selectBestPatterns (#1158),completed: 327 skipped: 1 failures: 0 errors: 0,https://github.com/zxing/zxing/commit/653ac2a3beb11481eff82e7d5f2bab8a745f7fac
13,22/03/2019-18/04/2019,Apr 8 2019,0e8c46e2620523f85347de9371773437c6efef9a,    core JAR Automatic-Module-Name: com.google.zxing (#1155),completed: 327 skipped: 1 failures: 0 errors: 0,https://github.com/zxing/zxing/commit/0e8c46e2620523f85347de9371773437c6efef9a
14,19/01/2019-22/03/2019,Mar 12 2019,8a53ade692c9514b597c40efe5d3be506402c49a,    More sophisticated load protection, plus tests,completed: 326 skipped: 1 failures: 0 errors: 0,https://github.com/zxing/zxing/commit/8a53ade692c9514b597c40efe5d3be506402c49a
14,19/01/2019-22/03/2019,Mar 9 2019,bc645c50bb18fb3b30a3ffaa74d042ce1ada616d,    Small fixes, dep updates, removed warning about Android app, made web app params into annotations,completed: 326 skipped: 1 failures: 0 errors: 0,https://github.com/zxing/zxing/commit/bc645c50bb18fb3b30a3ffaa74d042ce1ada616d
14,19/01/2019-22/03/2019,Feb 10 2019,096cae7fcb69cfadfbef69f4d1b5fb5863ca7b78,    Use nanoTime for elapsed time,completed: 326 skipped: 1 failures: 0 errors: 0,https://github.com/zxing/zxing/commit/096cae7fcb69cfadfbef69f4d1b5fb5863ca7b78
14,19/01/2019-22/03/2019,Feb 10 2019,fc5774ff13660505eaa43a409e6525ab82d2888e,    Add note about Play store removal,completed: 326 skipped: 1 failures: 0 errors: 0,https://github.com/zxing/zxing/commit/fc5774ff13660505eaa43a409e6525ab82d2888e
14,19/01/2019-22/03/2019,Feb 5 2019,eb6bea6ed3638ce0c733ac75d5311b367c093707,    Fixing checksum error in UPC-E barcodes (#1130),completed: 326 skipped: 1 failures: 0 errors: 0,https://github.com/zxing/zxing/commit/eb6bea6ed3638ce0c733ac75d5311b367c093707
14,19/01/2019-22/03/2019,Jan 25 2019,5e8c3d490fee7720ac1e45ce694a0a4850f374df,    Disable checkstyle check,completed: 326 skipped: 1 failures: 0 errors: 0,https://github.com/zxing/zxing/commit/5e8c3d490fee7720ac1e45ce694a0a4850f374df
14,19/01/2019-22/03/2019,Jan 25 2019,9617a90616e0a9b9f2af8460194c702deb79611a,    Minor updates to plugins and from code inspection,completed: 326 skipped: 1 failures: 0 errors: 0,https://github.com/zxing/zxing/commit/9617a90616e0a9b9f2af8460194c702deb79611a
15,16/11/2018-19/01/2019,Jan 19 2019,a81dda90ba8ea5047f1ac826ec3d33c0e355b520,    Small code improvements from inspections,completed: 326 skipped: 1 failures: 0 errors: 0,https://github.com/zxing/zxing/commit/a81dda90ba8ea5047f1ac826ec3d33c0e355b520
15,16/11/2018-19/01/2019,Dec 7 2018,3a6891d268c4a23ebe37a51720917f1cfb606dad,    Clarify CONTRIBUTING.md,completed: 326 skipped: 1 failures: 0 errors: 0,https://github.com/zxing/zxing/commit/3a6891d268c4a23ebe37a51720917f1cfb606dad
15,16/11/2018-19/01/2019,Dec 5 2018,17658873158c82db088f72346c1bb1d04075666d,    Avoid book search crash on invalid intent (#1114),completed: 326 skipped: 1 failures: 0 errors: 0,https://github.com/zxing/zxing/commit/17658873158c82db088f72346c1bb1d04075666d
17,3/11/2018-9/11/2018,Nov 5 2018,b31e090239cf20793ba222d1bf3e61d9f4fb7a44,    Optimize code width calculation in Code39Writer (#1103),completed: 324 skipped: 1 failures: 0 errors: 0,https://github.com/zxing/zxing/commit/b31e090239cf20793ba222d1bf3e61d9f4fb7a44
19,22/09/2018-4/10/2018,Oct 4 2018,c13216ce08889bdec3a158aa3161db77dda5ad54,    Rewrite DataMatrix Detector (#1080),completed: 323 skipped: 1 failures: 0 errors: 0,https://github.com/zxing/zxing/commit/c13216ce08889bdec3a158aa3161db77dda5ad54
19,22/09/2018-4/10/2018,Sep 22 2018,e9b9fa23fd477fc3b45a218f3809bd3e578a99e8,    Make DoS test case possibly less flaky,completed: 323 skipped: 1 failures: 0 errors: 0,https://github.com/zxing/zxing/commit/e9b9fa23fd477fc3b45a218f3809bd3e578a99e8
20,3/09/2018-22/09/2018,Sep 22 2018,5a282c5e0506035f77f36b983cb1200341021c06,    Fixed duplicated assertion (#1072),completed: 323 skipped: 1 failures: 0 errors: 0,https://github.com/zxing/zxing/commit/5a282c5e0506035f77f36b983cb1200341021c06
20,3/09/2018-22/09/2018,Sep 11 2018,ea0a9a670fd52d1367201e0d3b88488010b07d2e,    Barcode Scanner 4.7.8,completed: 323 skipped: 1 failures: 0 errors: 0,https://github.com/zxing/zxing/commit/ea0a9a670fd52d1367201e0d3b88488010b07d2e
21,5/08/2018-3/09/2018,Sep 3 2018,36f38c5beb3a782baa34f7c98386d6b910c0450a,    Many more changes from recent IJ inspections,completed: 323 skipped: 1 failures: 0 errors: 0,https://github.com/zxing/zxing/commit/36f38c5beb3a782baa34f7c98386d6b910c0450a
21,5/08/2018-3/09/2018,Aug 30 2018,4fbcadfd37d5d48a184bc5b4f25afeb2b8e772f6,    And back out Spring framework update down to 4.x,completed: 323 skipped: 1 failures: 0 errors: 0,https://github.com/zxing/zxing/commit/4fbcadfd37d5d48a184bc5b4f25afeb2b8e772f6
21,5/08/2018-3/09/2018,Aug 30 2018,65992d408c79f7bd84562268ae2783d294084fa8,    Back out bnd plugin update,completed: 323 skipped: 1 failures: 0 errors: 0,https://github.com/zxing/zxing/commit/65992d408c79f7bd84562268ae2783d294084fa8
22,23/07/2018-5/08/2018,Jul 30 2018,45d89bce807bad8ce5b3c6b11826a0530463d37a,    Directory Bug (#1046),completed: 322 skipped: 1 failures: 0 errors: 0,https://github.com/zxing/zxing/commit/45d89bce807bad8ce5b3c6b11826a0530463d37a
22,23/07/2018-5/08/2018,Jul 24 2018,96d974f44dc13ab3927402732bde1987160afcf2,    A few more tests and fix handling of data: URIs in command line decoder,completed: 322 skipped: 1 failures: 0 errors: 0,https://github.com/zxing/zxing/commit/96d974f44dc13ab3927402732bde1987160afcf2
22,23/07/2018-5/08/2018,Jul 24 2018,a0a4d8ff8082d09c237b0b7f906f71356cac02f9,    A few more tests and fix handling of data: URIs in command line decoder,completed: 322 skipped: 1 failures: 0 errors: 0,https://github.com/zxing/zxing/commit/a0a4d8ff8082d09c237b0b7f906f71356cac02f9
22,23/07/2018-5/08/2018,Jul 24 2018,9065c4daee77f7c59a2d6c2cbb29736d715f4d95,    Improve DoS test case to be more robust to timing,completed: 322 skipped: 1 failures: 0 errors: 0,https://github.com/zxing/zxing/commit/9065c4daee77f7c59a2d6c2cbb29736d715f4d95
22,23/07/2018-5/08/2018,Jul 23 2018,d907537c051212c4f87f2acc2bdb3738ecd0dba7,    Fix bug in decoding data URIs; Add tests in javase/, zxingorg/,completed: 322 skipped: 1 failures: 0 errors: 0,https://github.com/zxing/zxing/commit/d907537c051212c4f87f2acc2bdb3738ecd0dba7
25,20/06/2018-21/06/2018,Jun 21 2018,0cf3b9be71680f50c90a71ca26ce0d33664b0dd6,    Fix QR-code hanzi segment decoder (#1033),completed: 319 skipped: 1 failures: 0 errors: 0,https://github.com/zxing/zxing/commit/0cf3b9be71680f50c90a71ca26ce0d33664b0dd6
26,2/06/2018-20/06/2018,Jun 20 2018,15b09aeda5c3b6e6446936ff5e44215d45643749,    remove spacing from head of polynomial string (#1032),completed: 319 skipped: 1 failures: 0 errors: 0,https://github.com/zxing/zxing/commit/15b09aeda5c3b6e6446936ff5e44215d45643749
26,2/06/2018-20/06/2018,Jun 14 2018,fc057169cd8f87f04ddff6689f61b734f623f791,    Fixed strings.xml Korean (#1029),completed: 319 skipped: 1 failures: 0 errors: 0,https://github.com/zxing/zxing/commit/fc057169cd8f87f04ddff6689f61b734f623f791
26,2/06/2018-20/06/2018,Jun 13 2018,50baa8afe344c3d017b6efe4ccd48d4d5126c2be,    Downgrade to Spring Framework 4 for Java 7,completed: 319 skipped: 1 failures: 0 errors: 0,https://github.com/zxing/zxing/commit/50baa8afe344c3d017b6efe4ccd48d4d5126c2be
26,2/06/2018-20/06/2018,Jun 13 2018,087f8a727c1e3178168e310a32a8b4d0bddea8f4,    Shorten error response for floods of requests; experiment with testing web components,completed: 319 skipped: 1 failures: 0 errors: 0,https://github.com/zxing/zxing/commit/087f8a727c1e3178168e310a32a8b4d0bddea8f4
27,18/05/2018-3/06/2018,May 29 2018,db5f3ac62cb7965ff323efb1688b0f5f5f152ab3,    Update android apps to use 3.3.4-SNAPSHOT,completed: 316 skipped: 1 failures: 0 errors: 0,https://github.com/zxing/zxing/commit/db5f3ac62cb7965ff323efb1688b0f5f5f152ab3
27,18/05/2018-3/06/2018,May 29 2018,d305ea953a8538535a136b7ea93c94213b95394f,    Update android parent versions to 3.3.3,completed: 316 skipped: 1 failures: 0 errors: 0,https://github.com/zxing/zxing/commit/d305ea953a8538535a136b7ea93c94213b95394f
27,18/05/2018-3/06/2018,May 29 2018,b7e888dd4db9dcbf784b0be5b340585f4999c7d9,    Revert aQute plugin update as it requires Java 8,completed: 316 skipped: 1 failures: 0 errors: 0,https://github.com/zxing/zxing/commit/b7e888dd4db9dcbf784b0be5b340585f4999c7d9
27,18/05/2018-3/06/2018,May 29 2018,7a64f483fd62afb13f651af655200a6bbfefd1db,    Various small improvements from inspection, dependency updates, preparing for 3.3.3,completed: 316 skipped: 1 failures: 0 errors: 0,https://github.com/zxing/zxing/commit/7a64f483fd62afb13f651af655200a6bbfefd1db
28,23/03/2018-18/05/2018,May 18 2018,a372dfe17508943e1b771187eabc5b7fa58414c9,    Apply checkstyle to test code too, and fix violations; minor updates from code inspections,completed: 315 skipped: 1 failures: 0 errors: 0,https://github.com/zxing/zxing/commit/a372dfe17508943e1b771187eabc5b7fa58414c9
28,23/03/2018-18/05/2018,May 15 2018,c99e63548206f31283d77e5f4cf378a2e5ff029a,    fixed my port name and URL (#1009),completed: 316 skipped: 1 failures: 0 errors: 0,https://github.com/zxing/zxing/commit/c99e63548206f31283d77e5f4cf378a2e5ff029a
28,23/03/2018-18/05/2018,Mar 23 2018,274159117ac631ef8d48913f22ec48b0bb8d7543,    Plugin updates, including ones that enable Java 10 build compatibility,completed: 316 skipped: 1 failures: 0 errors: 0,https://github.com/zxing/zxing/commit/274159117ac631ef8d48913f22ec48b0bb8d7543
29,15/03/2018-23/03/2018,Mar 23 2018,d352c5f159dafafc1d760ca965504aadc1e30bed,    Fix a few typos in new PDF 417 test,completed: 316 skipped: 1 failures: 0 errors: 0,https://github.com/zxing/zxing/commit/d352c5f159dafafc1d760ca965504aadc1e30bed
30,19/12/2017-15/03/2018,Mar 15 2018,dbfd5520e9b53de492cc4ff8f8c55a440f0d6b5d,    Improve support for Macro PDF417 (#973),completed: 316 skipped: 1 failures: 0 errors: 0,https://github.com/zxing/zxing/commit/dbfd5520e9b53de492cc4ff8f8c55a440f0d6b5d
30,19/12/2017-15/03/2018,Mar 4 2018,a3bbebccba25273c5229d0904478a31eb9eecac9,    ZXing 3.3.2 snapshot still creates wrong barcode for text with leadin… (#967),completed: 316 skipped: 1 failures: 0 errors: 0,https://github.com/zxing/zxing/commit/a3bbebccba25273c5229d0904478a31eb9eecac9
30,19/12/2017-15/03/2018,Feb 23 2018,c3d649f6abe39f121ecedc9ea2e269152899fda6,    Added a workaround for low framerate issue on Nexus 4 (#959),completed: 316 skipped: 1 failures: 0 errors: 0,https://github.com/zxing/zxing/commit/c3d649f6abe39f121ecedc9ea2e269152899fda6
30,19/12/2017-15/03/2018,Feb 17 2018,c8da0c1a942737ecd187bdbfdc52cc9b83d8383a,    Fix #957 - Provide OSGi Metadata in Manifest (#958),completed: 316 skipped: 1 failures: 0 errors: 0,https://github.com/zxing/zxing/commit/c8da0c1a942737ecd187bdbfdc52cc9b83d8383a
30,19/12/2017-15/03/2018,Jan 30 2018,f51520212c586ff98a966dd6bd169e08d122cf64,    update site for 3.3.2,completed: 316 skipped: 1 failures: 0 errors: 0,https://github.com/zxing/zxing/commit/f51520212c586ff98a966dd6bd169e08d122cf64
30,19/12/2017-15/03/2018,Jan 30 2018,a75a8b8c5545806a58eeaeafbab49c20ce4ac5ee,    Update android modules for 3.3.3-SNAPSHOT,completed: 316 skipped: 1 failures: 0 errors: 0,https://github.com/zxing/zxing/commit/a75a8b8c5545806a58eeaeafbab49c20ce4ac5ee
30,19/12/2017-15/03/2018,Jan 30 2018,80fd5b1a1c455b1e90b92213c220b554d8eea5cd,    [maven-release-plugin] prepare for next development iteration,completed: 316 skipped: 1 failures: 0 errors: 0,https://github.com/zxing/zxing/commit/80fd5b1a1c455b1e90b92213c220b554d8eea5cd
30,19/12/2017-15/03/2018,Jan 30 2018,588e6ae4bd671a81a1122b9c2253fc44875c3af0,    [maven-release-plugin] prepare release zxing-3.3.2,completed: 316 skipped: 1 failures: 0 errors: 0,https://github.com/zxing/zxing/commit/588e6ae4bd671a81a1122b9c2253fc44875c3af0
30,19/12/2017-15/03/2018,Jan 30 2018,f107a9b0ad153e4f9b24a70b3beff80b4e8ac936,    Updates for 3.3.2 release in android modules,completed: 316 skipped: 1 failures: 0 errors: 0,https://github.com/zxing/zxing/commit/f107a9b0ad153e4f9b24a70b3beff80b4e8ac936
