NO. INTERVAL,INTERVAL RANGE,DATE,HEAD,COMMENT,TEST RESULT,CHANGES LINK
3,8/09/2020-27/10/2020,Oct 12 2020,e84d6294fdd2a9462072c3564f387fdb51de9e78,    perf: 优化保存图片时的安全性,completed: 786 skipped: 0 failures: 0 errors: 0,https://github.com/Blankj/AndroidUtilCode/commit/e84d6294fdd2a9462072c3564f387fdb51de9e78
3,8/09/2020-27/10/2020,Sep 8 2020,20ff521572a3e3abd8a0ff47fd0c0dc0698e0580,    Merge pull request #1306 from YummyLau/master,completed: 772 skipped: 0 failures: 0 errors: 0,https://github.com/Blankj/AndroidUtilCode/commit/20ff521572a3e3abd8a0ff47fd0c0dc0698e0580
4,25/05/2020-8/09/2020,Sep 1 2020,f9dc1ec6088073cc248fc35f9c62cff1a57e2e77,    修复从SAF选择文件时id解析异常的问题,completed: 772 skipped: 0 failures: 0 errors: 0,https://github.com/Blankj/AndroidUtilCode/commit/f9dc1ec6088073cc248fc35f9c62cff1a57e2e77
4,25/05/2020-8/09/2020,Aug 17 2020,c664cc558c590dc985b30a7fd370c3e2d5a501cf,    #修复OneUI2系统版本前三星s8/note8等设备导航栏可见性判断错误的问题,completed: 772 skipped: 0 failures: 0 errors: 0,https://github.com/Blankj/AndroidUtilCode/commit/c664cc558c590dc985b30a7fd370c3e2d5a501cf
4,25/05/2020-8/09/2020,Aug 12 2020,3befa9bc8fadb42db37f3b992ef3a63988d30847,    see 08/12 log,completed: 772 skipped: 0 failures: 0 errors: 0,https://github.com/Blankj/AndroidUtilCode/commit/3befa9bc8fadb42db37f3b992ef3a63988d30847
4,25/05/2020-8/09/2020,Aug 11 2020,01ca01aa44fc03016865e7369cee7547b05858c2,    see 08/11 log,completed: 772 skipped: 0 failures: 0 errors: 0,https://github.com/Blankj/AndroidUtilCode/commit/01ca01aa44fc03016865e7369cee7547b05858c2
4,25/05/2020-8/09/2020,Aug 11 2020,940900d02f97b56c97202926e4a52d7ff93dede3,    see 08/11 log,completed: 772 skipped: 0 failures: 0 errors: 0,https://github.com/Blankj/AndroidUtilCode/commit/940900d02f97b56c97202926e4a52d7ff93dede3
4,25/05/2020-8/09/2020,May 28 2020,b25ed2025f53f70fc3689a03e497eb65c8e0bd7a,    see 05/28 log,completed: 772 skipped: 0 failures: 0 errors: 0,https://github.com/Blankj/AndroidUtilCode/commit/b25ed2025f53f70fc3689a03e497eb65c8e0bd7a
5,13/04/2020-25/05/2020,May 21 2020,e3842d2a8a5dfaf3515f8c7ac73f1d082f953d64,    see 05/21 log,completed: 770 skipped: 0 failures: 0 errors: 0,https://github.com/Blankj/AndroidUtilCode/commit/e3842d2a8a5dfaf3515f8c7ac73f1d082f953d64
5,13/04/2020-25/05/2020,May 7 2020,0c5a614954af69afbf66051c4a75060a78fa8074,    see 05/07 log,completed: 770 skipped: 0 failures: 0 errors: 0,https://github.com/Blankj/AndroidUtilCode/commit/0c5a614954af69afbf66051c4a75060a78fa8074
5,13/04/2020-25/05/2020,May 5 2020,50c9e9039cc01238eaa6b67f437a8a2da434b252,    see 05/05 log,completed: 770 skipped: 0 failures: 0 errors: 0,https://github.com/Blankj/AndroidUtilCode/commit/50c9e9039cc01238eaa6b67f437a8a2da434b252
5,13/04/2020-25/05/2020,May 5 2020,8174076eedaffc97a7327e39639fb97edce36ade,    see 05/05 log,completed: 770 skipped: 0 failures: 0 errors: 0,https://github.com/Blankj/AndroidUtilCode/commit/8174076eedaffc97a7327e39639fb97edce36ade
5,13/04/2020-25/05/2020,May 3 2020,f6367ba8cdafc77de0ed499728cddcce0d401253,    see 05/03 log,completed: 770 skipped: 0 failures: 0 errors: 0,https://github.com/Blankj/AndroidUtilCode/commit/f6367ba8cdafc77de0ed499728cddcce0d401253
5,13/04/2020-25/05/2020,Apr 29 2020,93315a67303b75d294cbbaca1158b0ee724c854b,    Merge pull request #1235 from githubsdk/develop,completed: 770 skipped: 0 failures: 0 errors: 0,https://github.com/Blankj/AndroidUtilCode/commit/93315a67303b75d294cbbaca1158b0ee724c854b
5,13/04/2020-25/05/2020,Apr 28 2020,a5462747bc603f0df25d17a475177621f324bb74,    Merge branch 'master' into develop,completed: 770 skipped: 0 failures: 0 errors: 0,https://github.com/Blankj/AndroidUtilCode/commit/a5462747bc603f0df25d17a475177621f324bb74
5,13/04/2020-25/05/2020,Apr 28 2020,14fcb20ebd3acb05370c8d98737d1226a249085a,    修正：如果是unity申请悬浮权限，当权限设置页面打开时，app切换到后台再切回，设置页面会被强制关闭，此时正常流程不会触发,completed: 770 skipped: 0 failures: 0 errors: 0,https://github.com/Blankj/AndroidUtilCode/commit/14fcb20ebd3acb05370c8d98737d1226a249085a
5,13/04/2020-25/05/2020,Apr 26 2020,1fb408022f5213231067e36b0d291a41a6961c08,    see 04/26 log,completed: 770 skipped: 0 failures: 0 errors: 0,https://github.com/Blankj/AndroidUtilCode/commit/1fb408022f5213231067e36b0d291a41a6961c08
5,13/04/2020-25/05/2020,Apr 25 2020,4acdc6b240b5faec91a9805b680c406814550d8e,    see 04/25 log,completed: 770 skipped: 0 failures: 0 errors: 0,https://github.com/Blankj/AndroidUtilCode/commit/4acdc6b240b5faec91a9805b680c406814550d8e
5,13/04/2020-25/05/2020,Apr 25 2020,337662632e482292f0a50c7f2ce9f9ec4c86dad3,    see 04/25 log,completed: 770 skipped: 0 failures: 0 errors: 0,https://github.com/Blankj/AndroidUtilCode/commit/337662632e482292f0a50c7f2ce9f9ec4c86dad3
5,13/04/2020-25/05/2020,Apr 19 2020,ed567e117cec4c3d5e3e8d4afcb894ad2d73399e,    see 04/19 log,completed: 770 skipped: 0 failures: 0 errors: 0,https://github.com/Blankj/AndroidUtilCode/commit/ed567e117cec4c3d5e3e8d4afcb894ad2d73399e
5,13/04/2020-25/05/2020,Apr 13 2020,7fa9fcf58d1a30290f882be59c5faab370b4999e,    Merge pull request #1 from Blankj/master,completed: 770 skipped: 0 failures: 0 errors: 0,https://github.com/Blankj/AndroidUtilCode/commit/7fa9fcf58d1a30290f882be59c5faab370b4999e
6,10/04/2020-13/04/2020,Apr 10 2020,ccd1783923a80cf3e4ef138b798b41ad9eaf98d3,    see 04/10 log,completed: 766 skipped: 0 failures: 0 errors: 0,https://github.com/Blankj/AndroidUtilCode/commit/ccd1783923a80cf3e4ef138b798b41ad9eaf98d3
6,10/04/2020-13/04/2020,Apr 10 2020,5e1e82dab9571df926ff68766abf48552d34f29f,    see 04/10 log,completed: 766 skipped: 0 failures: 0 errors: 0,https://github.com/Blankj/AndroidUtilCode/commit/5e1e82dab9571df926ff68766abf48552d34f29f
6,10/04/2020-13/04/2020,Apr 10 2020,60fdd85b70047bae45210765bd2be9e54f7dfc71,    see 04/10 log,completed: 766 skipped: 0 failures: 0 errors: 0,https://github.com/Blankj/AndroidUtilCode/commit/60fdd85b70047bae45210765bd2be9e54f7dfc71
6,10/04/2020-13/04/2020,Apr 10 2020,6f0974c88b6efbabc7123ec84a0fc7a3a07d46ff,    see 04/10 log,completed: 766 skipped: 0 failures: 0 errors: 0,https://github.com/Blankj/AndroidUtilCode/commit/6f0974c88b6efbabc7123ec84a0fc7a3a07d46ff
7,7/04/2020-10/04/2020,Apr 8 2020,7f5f292c653bcdca036594f5b9316d65149be72e,    see 04/08 log,completed: 762 skipped: 0 failures: 0 errors: 0,https://github.com/Blankj/AndroidUtilCode/commit/7f5f292c653bcdca036594f5b9316d65149be72e
7,7/04/2020-10/04/2020,Apr 8 2020,b05171d7eaffaae58842dda14fc33761696c7066,    see 04/08 log,completed: 762 skipped: 0 failures: 0 errors: 0,https://github.com/Blankj/AndroidUtilCode/commit/b05171d7eaffaae58842dda14fc33761696c7066
7,7/04/2020-10/04/2020,Apr 8 2020,72af9ebfc6628f6188a1f3f6d3b9a51c5e9414d5,    see 04/08 log,completed: 762 skipped: 0 failures: 0 errors: 0,https://github.com/Blankj/AndroidUtilCode/commit/72af9ebfc6628f6188a1f3f6d3b9a51c5e9414d5
7,7/04/2020-10/04/2020,Apr 8 2020,9d013008b69ace69e719933740cd99100a514e7f,    see 04/08 log,completed: 762 skipped: 0 failures: 0 errors: 0,https://github.com/Blankj/AndroidUtilCode/commit/9d013008b69ace69e719933740cd99100a514e7f
7,7/04/2020-10/04/2020,Apr 8 2020,46052774edc46fdc718737745361a27996b878d9,    see 04/08 log,completed: 762 skipped: 0 failures: 0 errors: 0,https://github.com/Blankj/AndroidUtilCode/commit/46052774edc46fdc718737745361a27996b878d9
7,7/04/2020-10/04/2020,Apr 7 2020,35de0c4dbce67e5b433d6e6ee3d588ae6b6e9ae3,    see 04/07 log,completed: 762 skipped: 0 failures: 0 errors: 0,https://github.com/Blankj/AndroidUtilCode/commit/35de0c4dbce67e5b433d6e6ee3d588ae6b6e9ae3
8,31/03/2020-7/04/2020,Apr 6 2020,de3723eec0d563cb6ca2f4e00c1cdfc8b8706de3,    see 04/06 log,completed: 34 skipped: 0 failures: 0 errors: 0,https://github.com/Blankj/AndroidUtilCode/commit/de3723eec0d563cb6ca2f4e00c1cdfc8b8706de3
8,31/03/2020-7/04/2020,Apr 4 2020,a0b00a19c52fe84a66751d067123d53839c73509,    see 04/04 log,completed: 34 skipped: 0 failures: 0 errors: 0,https://github.com/Blankj/AndroidUtilCode/commit/a0b00a19c52fe84a66751d067123d53839c73509
8,31/03/2020-7/04/2020,Apr 4 2020,389efc6095f02e612e76280e4a6271b9aa03fb11,    see 04/04 log,completed: 34 skipped: 0 failures: 0 errors: 0,https://github.com/Blankj/AndroidUtilCode/commit/389efc6095f02e612e76280e4a6271b9aa03fb11
8,31/03/2020-7/04/2020,Apr 4 2020,4ebfb1e6bf7541ef1e10ff5c448596eda77657bb,    see 04/04 log,completed: 34 skipped: 0 failures: 0 errors: 0,https://github.com/Blankj/AndroidUtilCode/commit/4ebfb1e6bf7541ef1e10ff5c448596eda77657bb
8,31/03/2020-7/04/2020,Apr 3 2020,197f80f1432a1b5694b1a3776a7268eb4f4d1e08,    see 04/03 log,completed: 34 skipped: 0 failures: 0 errors: 0,https://github.com/Blankj/AndroidUtilCode/commit/197f80f1432a1b5694b1a3776a7268eb4f4d1e08
8,31/03/2020-7/04/2020,Apr 3 2020,937ef99a8a79ae67cdfca84d89ec8d948b37f4ff,    see 04/03 log,completed: 34 skipped: 0 failures: 0 errors: 0,https://github.com/Blankj/AndroidUtilCode/commit/937ef99a8a79ae67cdfca84d89ec8d948b37f4ff
8,31/03/2020-7/04/2020,Apr 2 2020,4eee99fad60b932f45fe758bd9086d1f7635f66a,    see 04/02 log,completed: 34 skipped: 0 failures: 0 errors: 0,https://github.com/Blankj/AndroidUtilCode/commit/4eee99fad60b932f45fe758bd9086d1f7635f66a
8,31/03/2020-7/04/2020,Apr 2 2020,5f588ea094bc933dd53f6b458a4ab091b539d03e,    see 04/02 log,completed: 34 skipped: 0 failures: 0 errors: 0,https://github.com/Blankj/AndroidUtilCode/commit/5f588ea094bc933dd53f6b458a4ab091b539d03e
8,31/03/2020-7/04/2020,Apr 1 2020,3ff7852c652469e24d4147257e51b2c0289229d6,    see 04/01 log,completed: 34 skipped: 0 failures: 0 errors: 0,https://github.com/Blankj/AndroidUtilCode/commit/3ff7852c652469e24d4147257e51b2c0289229d6
8,31/03/2020-7/04/2020,Apr 1 2020,820ad8420c14651e211810bfcf6cd6562967cbaa,    see 04/01 log,completed: 34 skipped: 0 failures: 0 errors: 0,https://github.com/Blankj/AndroidUtilCode/commit/820ad8420c14651e211810bfcf6cd6562967cbaa
8,31/03/2020-7/04/2020,Apr 1 2020,2fb08e29ee6dd421180e7bc5b032c9aa8e99476d,    see 04/01 log,completed: 34 skipped: 0 failures: 0 errors: 0,https://github.com/Blankj/AndroidUtilCode/commit/2fb08e29ee6dd421180e7bc5b032c9aa8e99476d
8,31/03/2020-7/04/2020,Apr 1 2020,db8ea7a9e52082883ec72c4923d4fd4eadcad9db,    see 04/01 log,completed: 34 skipped: 0 failures: 0 errors: 0,https://github.com/Blankj/AndroidUtilCode/commit/db8ea7a9e52082883ec72c4923d4fd4eadcad9db
8,31/03/2020-7/04/2020,Mar 31 2020,2b385569bc26e4aa32a9d6efdfb0678d9e6ed566,    see 03/31 log,completed: 34 skipped: 0 failures: 0 errors: 0,https://github.com/Blankj/AndroidUtilCode/commit/2b385569bc26e4aa32a9d6efdfb0678d9e6ed566
8,31/03/2020-7/04/2020,Mar 31 2020,5d19ffa02897118817a46bd88c11943286607354,    see 03/31 log,completed: 34 skipped: 0 failures: 0 errors: 0,https://github.com/Blankj/AndroidUtilCode/commit/5d19ffa02897118817a46bd88c11943286607354
9,26/03/2020-31/03/2020,Mar 31 2020,96f4758ea8ef0f434a272a0374ac4006dda6160d,    see 03/31 log,completed: 34 skipped: 0 failures: 0 errors: 0,https://github.com/Blankj/AndroidUtilCode/commit/96f4758ea8ef0f434a272a0374ac4006dda6160d
9,26/03/2020-31/03/2020,Mar 27 2020,480447dd57856c274c32a01c827f88969b44f8ed,    see 03/27 log,completed: 34 skipped: 0 failures: 0 errors: 0,https://github.com/Blankj/AndroidUtilCode/commit/480447dd57856c274c32a01c827f88969b44f8ed
9,26/03/2020-31/03/2020,Mar 26 2020,d21758b04c3fecf22f22b6b3f9098f64bd614e01,    see 03/26 log,completed: 34 skipped: 0 failures: 0 errors: 0,https://github.com/Blankj/AndroidUtilCode/commit/d21758b04c3fecf22f22b6b3f9098f64bd614e01
10,9/03/2020-26/03/2020,Mar 26 2020,a6d3e4e8172037356c048a0eb034b7ffba57d706,    see 03/26 log,completed: 2 skipped: 0 failures: 0 errors: 0,https://github.com/Blankj/AndroidUtilCode/commit/a6d3e4e8172037356c048a0eb034b7ffba57d706
11,8/12/2019-9/03/2020,Mar 9 2020,5f0b789f02095c99b3145817afad17590af9cc1b,    see 03/09 log,completed: 762 skipped: 0 failures: 4 errors: 0,https://github.com/Blankj/AndroidUtilCode/commit/5f0b789f02095c99b3145817afad17590af9cc1b
11,8/12/2019-9/03/2020,Jan 20 2020,7cd66ff07a81042151dff0e22edfe893ea98baf8,    see 01/20 log,completed: 762 skipped: 0 failures: 4 errors: 0,https://github.com/Blankj/AndroidUtilCode/commit/7cd66ff07a81042151dff0e22edfe893ea98baf8
11,8/12/2019-9/03/2020,Jan 6 2020,f799e70dbff2e759a20ec25ab3dd260276085f6e,    see 01/06 log,completed: 762 skipped: 0 failures: 4 errors: 0,https://github.com/Blankj/AndroidUtilCode/commit/f799e70dbff2e759a20ec25ab3dd260276085f6e
11,8/12/2019-9/03/2020,Dec 9 2019,5444390e6e2f2b73bfd7301dba7017b411760824,    Merge pull request #1109 from xxjy/1.26.0,completed: 34 skipped: 0 failures: 0 errors: 0,https://github.com/Blankj/AndroidUtilCode/commit/5444390e6e2f2b73bfd7301dba7017b411760824
12,6/12/2019-8/12/2019,Dec 8 2019,254a02514f54cf7281fd1c05006f886c6804c5d0,    see 12/08 log,completed: 34 skipped: 0 failures: 0 errors: 0,https://github.com/Blankj/AndroidUtilCode/commit/254a02514f54cf7281fd1c05006f886c6804c5d0
12,6/12/2019-8/12/2019,Dec 6 2019,d133408a03a8bd42bc3ffb7f4ee659f7b18f27e6,    see 12/06 log,completed: 34 skipped: 0 failures: 0 errors: 0,https://github.com/Blankj/AndroidUtilCode/commit/d133408a03a8bd42bc3ffb7f4ee659f7b18f27e6
13,30/11/2019-6/12/2019,Dec 6 2019,359dc53f704608df44ef2032d889ab0f4eeaee66,    fix bug,completed: 34 skipped: 0 failures: 0 errors: 0,https://github.com/Blankj/AndroidUtilCode/commit/359dc53f704608df44ef2032d889ab0f4eeaee66
13,30/11/2019-6/12/2019,Nov 30 2019,79478ed5c5fc7f621c3658a1d7b5159464704493,    see 11/30 log,completed: 34 skipped: 0 failures: 0 errors: 0,https://github.com/Blankj/AndroidUtilCode/commit/79478ed5c5fc7f621c3658a1d7b5159464704493
13,30/11/2019-6/12/2019,Nov 30 2019,f0021969ba457003a115f9ac436737139c27ee20,    see 11/30 log,completed: 34 skipped: 0 failures: 0 errors: 0,https://github.com/Blankj/AndroidUtilCode/commit/f0021969ba457003a115f9ac436737139c27ee20
13,30/11/2019-6/12/2019,Nov 30 2019,4d3d5cd24d641967d33dbd13e991b54d64505b0d,    see 11/30 log,completed: 34 skipped: 0 failures: 0 errors: 0,https://github.com/Blankj/AndroidUtilCode/commit/4d3d5cd24d641967d33dbd13e991b54d64505b0d
13,30/11/2019-6/12/2019,Nov 30 2019,00b634cfd4627b618b82290225a6922576a3f35b,    see 11/30 log,completed: 34 skipped: 0 failures: 0 errors: 0,https://github.com/Blankj/AndroidUtilCode/commit/00b634cfd4627b618b82290225a6922576a3f35b
14,28/11/2019-30/11/2019,Nov 30 2019,e8f4c74cd0d97df644232d841f5f6fef0b06f515,    see 11/30 log,completed: 34 skipped: 0 failures: 0 errors: 0,https://github.com/Blankj/AndroidUtilCode/commit/e8f4c74cd0d97df644232d841f5f6fef0b06f515
14,28/11/2019-30/11/2019,Nov 29 2019,240020b696bf4c6677e931a41d4d681925d987e1,    see 11/29 log,completed: 34 skipped: 0 failures: 0 errors: 0,https://github.com/Blankj/AndroidUtilCode/commit/240020b696bf4c6677e931a41d4d681925d987e1
14,28/11/2019-30/11/2019,Nov 28 2019,15a4eaad38ac9097f48420713b0e9d377150c352,    see 11/28 log,completed: 34 skipped: 0 failures: 0 errors: 0,https://github.com/Blankj/AndroidUtilCode/commit/15a4eaad38ac9097f48420713b0e9d377150c352
14,28/11/2019-30/11/2019,Nov 28 2019,b01e17e36f022c21d8bd032ecb25384dd32e578b,    see 11/28 log,completed: 34 skipped: 0 failures: 0 errors: 0,https://github.com/Blankj/AndroidUtilCode/commit/b01e17e36f022c21d8bd032ecb25384dd32e578b
15,24/11/2019-28/11/2019,Nov 28 2019,93c0a760737c2ddd0a6805919962eebfac2a27b9,    see 11/28 log,completed: 34 skipped: 0 failures: 0 errors: 0,https://github.com/Blankj/AndroidUtilCode/commit/93c0a760737c2ddd0a6805919962eebfac2a27b9
15,24/11/2019-28/11/2019,Nov 24 2019,272a8fb8ef8d574ec35208eaa1f4e4d9f0a24956,    Merge pull request #1094 from adaJQD/1.26.0,completed: 34 skipped: 0 failures: 0 errors: 0,https://github.com/Blankj/AndroidUtilCode/commit/272a8fb8ef8d574ec35208eaa1f4e4d9f0a24956
16,23/11/2019-24/11/2019,Nov 24 2019,6bc10a756350a54f998bba7ab018ac08acc6fa77,    feat: FileUtils.getFileCharsetSimple()区分UTF-8无BOM和GBK编码,completed: 34 skipped: 0 failures: 0 errors: 0,https://github.com/Blankj/AndroidUtilCode/commit/6bc10a756350a54f998bba7ab018ac08acc6fa77
16,23/11/2019-24/11/2019,Nov 23 2019,3513c74c1aabf5cfb7f5263dd9859f3f36e7f0a1,    see 11/23 log,completed: 34 skipped: 0 failures: 0 errors: 0,https://github.com/Blankj/AndroidUtilCode/commit/3513c74c1aabf5cfb7f5263dd9859f3f36e7f0a1
16,23/11/2019-24/11/2019,Nov 23 2019,22857731ad1ce9e01fc24d1a24645067b1303c0f,    see 11/23 log,completed: 34 skipped: 0 failures: 0 errors: 0,https://github.com/Blankj/AndroidUtilCode/commit/22857731ad1ce9e01fc24d1a24645067b1303c0f
19,25/08/2019-27/09/2019,Sep 27 2019,2ca2c828317dfadc6aea8ff03fc05bc8453194bb,    see 09/27 log,completed: 764 skipped: 0 failures: 0 errors: 0,https://github.com/Blankj/AndroidUtilCode/commit/2ca2c828317dfadc6aea8ff03fc05bc8453194bb
19,25/08/2019-27/09/2019,Aug 29 2019,29d14c8815fc76de38bb223dda201abd0462f751,    Update android.yml,completed: 764 skipped: 0 failures: 0 errors: 0,https://github.com/Blankj/AndroidUtilCode/commit/29d14c8815fc76de38bb223dda201abd0462f751
19,25/08/2019-27/09/2019,Aug 25 2019,71f7ca0f44ae13c42d6bbaacc1b22d47f77be8ed,    see 08/25 log,completed: 764 skipped: 0 failures: 0 errors: 0,https://github.com/Blankj/AndroidUtilCode/commit/71f7ca0f44ae13c42d6bbaacc1b22d47f77be8ed
19,25/08/2019-27/09/2019,Aug 25 2019,7bc1ec60977fdec383bd939c3e6d71c7bf57165d,    Merge branch '1.25.9',completed: 764 skipped: 0 failures: 0 errors: 0,https://github.com/Blankj/AndroidUtilCode/commit/7bc1ec60977fdec383bd939c3e6d71c7bf57165d
20,16/08/2019-25/08/2019,Aug 16 2019,c80cdc9c05529da6a6e5701b160817301dbb6528,    see 08/16 log,completed: 760 skipped: 0 failures: 0 errors: 0,https://github.com/Blankj/AndroidUtilCode/commit/c80cdc9c05529da6a6e5701b160817301dbb6528
20,16/08/2019-25/08/2019,Aug 16 2019,4a3c0808ce8f44b244177b9a790ca8608b4d056c,    Merge branch '1.25.9',completed: 760 skipped: 0 failures: 0 errors: 0,https://github.com/Blankj/AndroidUtilCode/commit/4a3c0808ce8f44b244177b9a790ca8608b4d056c
20,16/08/2019-25/08/2019,Aug 16 2019,4565226d788219f4bc6e1eed3490da891aca67cc,    see 08/16 log,completed: 760 skipped: 0 failures: 0 errors: 0,https://github.com/Blankj/AndroidUtilCode/commit/4565226d788219f4bc6e1eed3490da891aca67cc
20,16/08/2019-25/08/2019,Aug 16 2019,649de085356148e64bbe4d55bd069a006eac5349,    see 08/16 log,completed: 760 skipped: 0 failures: 0 errors: 0,https://github.com/Blankj/AndroidUtilCode/commit/649de085356148e64bbe4d55bd069a006eac5349
20,16/08/2019-25/08/2019,Aug 16 2019,1be7b42b5b678c5de92c37be805d20a6c4dd9285,    see 08/16 log,completed: 760 skipped: 0 failures: 0 errors: 0,https://github.com/Blankj/AndroidUtilCode/commit/1be7b42b5b678c5de92c37be805d20a6c4dd9285
21,15/08/2019-16/08/2019,Aug 15 2019,a0764e906469127d1a101448d09439c7b7e79022,    see 08/15 log,completed: 756 skipped: 0 failures: 0 errors: 0,https://github.com/Blankj/AndroidUtilCode/commit/a0764e906469127d1a101448d09439c7b7e79022
21,15/08/2019-16/08/2019,Aug 15 2019,7e4d9b5bbd2b95fd9a159bfa49699732116fc263,    see 08/15 log,completed: 756 skipped: 0 failures: 0 errors: 0,https://github.com/Blankj/AndroidUtilCode/commit/7e4d9b5bbd2b95fd9a159bfa49699732116fc263
21,15/08/2019-16/08/2019,Aug 15 2019,b0ab0be0f57c4e48241c5095eba921b6cc7881e3,    see 08/15 log,completed: 756 skipped: 0 failures: 0 errors: 0,https://github.com/Blankj/AndroidUtilCode/commit/b0ab0be0f57c4e48241c5095eba921b6cc7881e3
21,15/08/2019-16/08/2019,Aug 15 2019,8a6976d3a2a767f9dc5ac8d87fd21539e43827ac,    see 08/15 log,completed: 756 skipped: 0 failures: 0 errors: 0,https://github.com/Blankj/AndroidUtilCode/commit/8a6976d3a2a767f9dc5ac8d87fd21539e43827ac
21,15/08/2019-16/08/2019,Aug 15 2019,194c8162824dc84ce67dd095cc786d71c1e831f8,    see 08/15 log,completed: 756 skipped: 0 failures: 0 errors: 0,https://github.com/Blankj/AndroidUtilCode/commit/194c8162824dc84ce67dd095cc786d71c1e831f8
22,8/08/2019-15/08/2019,Aug 9 2019,a3872eb270d6c0cce0f13fb44c2e3d6aeb39bcae,    see 08/09 log,completed: 626 skipped: 0 failures: 0 errors: 0,https://github.com/Blankj/AndroidUtilCode/commit/a3872eb270d6c0cce0f13fb44c2e3d6aeb39bcae
22,8/08/2019-15/08/2019,Aug 9 2019,6e27c6ec4c11e5600f3b40f22b536f96a7483f72,    see 08/09 log,completed: 626 skipped: 0 failures: 0 errors: 0,https://github.com/Blankj/AndroidUtilCode/commit/6e27c6ec4c11e5600f3b40f22b536f96a7483f72
