NO.,HEAD,CHANGE TYPE,CHANGED STATEMENT,PARENT ENTITY,ROOT ENTITY,SIGNIFICANCE LEVEL
2,395dc6b83f4793a73d2fe69c42a7c9ee6b1273ee,"STATEMENT_UPDATE","RETURN_STATEMENT: new Version[]{new Version(1, 10, 10, 8, 8, new ECBlocks(5, new ECB(1, 3))), new Version(2, 12, 12, 10, 10, new ECBlocks(7, new ECB(1, 5))), new Version(3, 14, 14, 12, 12, new ECBlocks(10, new ECB(1, 8))), new Version(4, 16, 16, 14, 14, new ECBlocks(12, new ECB(1, 12))), new Version(5, 18, 18, 16, 16, new ECBlocks(14, new ECB(1, 18))), new Version(6, 20, 20, 18, 18, new ECBlocks(18, new ECB(1, 22))), new Version(7, 22, 22, 20, 20, new ECBlocks(20, new ECB(1, 30))), new Version(8, 24, 24, 22, 22, new ECBlocks(24, new ECB(1, 36))), new Version(9, 26, 26, 24, 24, new ECBlocks(28, new ECB(1, 44))), new Version(10, 32, 32, 14, 14, new ECBlocks(36, new ECB(1, 62))), new Version(11, 36, 36, 16, 16, new ECBlocks(42, new ECB(1, 86))), new Version(12, 40, 40, 18, 18, new ECBlocks(48, new ECB(1, 114))), new Version(13, 44, 44, 20, 20, new ECBlocks(56, new ECB(1, 144))), new Version(14, 48, 48, 22, 22, new ECBlocks(68, new ECB(1, 174))), new Version(15, 52, 52, 24, 24, new ECBlocks(42, new ECB(2, 102))), new Version(16, 64, 64, 14, 14, new ECBlocks(56, new ECB(2, 140))), new Version(17, 72, 72, 16, 16, new ECBlocks(36, new ECB(4, 92))), new Version(18, 80, 80, 18, 18, new ECBlocks(48, new ECB(4, 114))), new Version(19, 88, 88, 20, 20, new ECBlocks(56, new ECB(4, 144))), new Version(20, 96, 96, 22, 22, new ECBlocks(68, new ECB(4, 174)))
  , new Version(21, 104, 104, 24, 24, new ECBlocks(56, new ECB(6, 136))), new Version(22, 120, 120, 18, 18, new ECBlocks(68, new ECB(6, 175))), new Version(23, 132, 132, 20, 20, new ECBlocks(62, new ECB(8, 163))), new Version(24, 144, 144, 22, 22, new ECBlocks(62, new ECB(8, 156), new ECB(2, 155))), new Version(25, 8, 18, 6, 16, new ECBlocks(7, new ECB(1, 5))), new Version(26, 8, 32, 6, 14, new ECBlocks(11, new ECB(1, 10))), new Version(27, 12, 26, 10, 24, new ECBlocks(14, new ECB(1, 16))), new Version(28, 12, 36, 10, 16, new ECBlocks(18, new ECB(1, 22))), new Version(29, 16, 36, 14, 16, new ECBlocks(24, new ECB(1, 32))), new Version(30, 16, 48, 14, 22, new ECBlocks(28, new ECB(1, 49))), new Version(31, 8, 48, 6, 22, new ECBlocks(15, new ECB(1, 18))), new Version(32, 8, 64, 6, 14, new ECBlocks(18, new ECB(1, 24))), new Version(33, 12, 48, 10, 22, new ECBlocks(23, new ECB(1, 32))), new Version(34, 12, 64, 10, 14, new ECBlocks(27, new ECB(1, 43))), new Version(35, 16, 64, 14, 14, new ECBlocks(36, new ECB(1, 62))), new Version(36, 24, 32, 22, 14, new ECBlocks(28, new ECB(1, 49))), new Version(37, 24, 36, 22, 16, new ECBlocks(33, new ECB(1, 55))), new Version(38, 24, 48, 22, 22, new ECBlocks(41, new ECB(1, 80))), new Version(39, 24, 64, 22, 14, new ECBlocks(46, new ECB(1, 108))), new Version(40, 26, 32, 24, 14, new ECBlocks(32, new ECB(1, 52)))
  , new Version(41, 26, 40, 24, 18, new ECBlocks(38, new ECB(1, 70))), new Version(42, 26, 48, 24, 22, new ECBlocks(42, new ECB(1, 90))), new Version(43, 26, 64, 24, 14, new ECBlocks(50, new ECB(1, 118)))};","METHOD: com.google.zxing.datamatrix.decoder.Version.buildVersions()","com.google.zxing.datamatrix.decoder.Version.buildVersions()","LOW"
4,6dd0776b961f8471c8cd9df7b49d6652c4629175,"REMOVED_FUNCTIONALITY","METHOD: com.google.zxing.common.StringUtilsTestCase.testRandom()","CLASS: com.google.zxing.common.StringUtilsTestCase","com.google.zxing.common.StringUtilsTestCase","CRUCIAL"
4,6dd0776b961f8471c8cd9df7b49d6652c4629175,"REMOVED_FUNCTIONALITY","METHOD: com.google.zxing.common.BitMatrixTestCase.testParseBoolean()","CLASS: com.google.zxing.common.BitMatrixTestCase","com.google.zxing.common.BitMatrixTestCase","CRUCIAL"
4,6dd0776b961f8471c8cd9df7b49d6652c4629175,"ADDITIONAL_FUNCTIONALITY","METHOD: com.google.zxing.datamatrix.encoder.HighLevelEncodeTestCase.testDataURL()","CLASS: com.google.zxing.datamatrix.encoder.HighLevelEncodeTestCase","com.google.zxing.datamatrix.encoder.HighLevelEncodeTestCase","LOW"
4,6dd0776b961f8471c8cd9df7b49d6652c4629175,"STATEMENT_INSERT","VARIABLE_DECLARATION_STATEMENT: int newY = ((newHeight - 1) - x);","THEN_STATEMENT: (((bits[offset] >>> (x & 0x1f)) & 1) != 0)","com.google.zxing.common.BitMatrix.rotate90()","LOW"
4,6dd0776b961f8471c8cd9df7b49d6652c4629175,"STATEMENT_INSERT","VARIABLE_DECLARATION_STATEMENT: int newX = y;","THEN_STATEMENT: (((bits[offset] >>> (x & 0x1f)) & 1) != 0)","com.google.zxing.common.BitMatrix.rotate90()","LOW"
4,6dd0776b961f8471c8cd9df7b49d6652c4629175,"STATEMENT_UPDATE","VARIABLE_DECLARATION_STATEMENT: int newOffset = ((((newHeight - 1) - x) * newRowSize) + (y / 32));","THEN_STATEMENT: (((bits[offset] >>> (x & 0x1f)) & 1) != 0)","com.google.zxing.common.BitMatrix.rotate90()","LOW"
4,6dd0776b961f8471c8cd9df7b49d6652c4629175,"STATEMENT_UPDATE","ASSIGNMENT: newBits[newOffset] |= (1 << (y & 0x1f));","THEN_STATEMENT: (((bits[offset] >>> (x & 0x1f)) & 1) != 0)","com.google.zxing.common.BitMatrix.rotate90()","LOW"
4,6dd0776b961f8471c8cd9df7b49d6652c4629175,"COMMENT_DELETE","LINE_COMMENT: // '`' - 96 == 0","THEN_STATEMENT: (c == '`')","com.google.zxing.datamatrix.encoder.TextEncoder.encodeChar(char,StringBuilder)","NONE"
4,6dd0776b961f8471c8cd9df7b49d6652c4629175,"STATEMENT_UPDATE","METHOD_INVOCATION: sb.append((char) 0);","THEN_STATEMENT: (c == '`')","com.google.zxing.datamatrix.encoder.TextEncoder.encodeChar(char,StringBuilder)","LOW"
4,6dd0776b961f8471c8cd9df7b49d6652c4629175,"COMMENT_DELETE","LINE_COMMENT: // srowen: I don't quite understand why the formula below is necessary, but it
        // can walk off the image if left + width = the right boundary. So cap it.","FOR_STATEMENT: (x < MATRIX_WIDTH)","com.google.zxing.maxicode.MaxiCodeReader.extractPureBits(BitMatrix)","NONE"
4,6dd0776b961f8471c8cd9df7b49d6652c4629175,"STATEMENT_UPDATE","VARIABLE_DECLARATION_STATEMENT: int ix = (left + Math.min(((((x * width) + (width / 2)) + (((y & 0x01) * width) / 2)) / MATRIX_WIDTH), width));","FOR_STATEMENT: (x < MATRIX_WIDTH)","com.google.zxing.maxicode.MaxiCodeReader.extractPureBits(BitMatrix)","LOW"
4,6dd0776b961f8471c8cd9df7b49d6652c4629175,"STATEMENT_UPDATE","RETURN_STATEMENT: new BlockParsedResult();","METHOD: com.google.zxing.oned.rss.expanded.decoders.GeneralAppIdDecoder.parseNumericBlock()","com.google.zxing.oned.rss.expanded.decoders.GeneralAppIdDecoder.parseNumericBlock()","LOW"
4,6dd0776b961f8471c8cd9df7b49d6652c4629175,"STATEMENT_UPDATE","RETURN_STATEMENT: new BlockParsedResult();","METHOD: com.google.zxing.oned.rss.expanded.decoders.GeneralAppIdDecoder.parseIsoIec646Block()","com.google.zxing.oned.rss.expanded.decoders.GeneralAppIdDecoder.parseIsoIec646Block()","LOW"
4,6dd0776b961f8471c8cd9df7b49d6652c4629175,"STATEMENT_UPDATE","RETURN_STATEMENT: new BlockParsedResult();","METHOD: com.google.zxing.oned.rss.expanded.decoders.GeneralAppIdDecoder.parseAlphaBlock()","com.google.zxing.oned.rss.expanded.decoders.GeneralAppIdDecoder.parseAlphaBlock()","LOW"
4,6dd0776b961f8471c8cd9df7b49d6652c4629175,"PARAMETER_INSERT","PARAMETER: finished","PARAMETERS: ","com.google.zxing.oned.rss.expanded.decoders.BlockParsedResult.BlockParsedResult(boolean)","HIGH"
4,6dd0776b961f8471c8cd9df7b49d6652c4629175,"STATEMENT_UPDATE","CONSTRUCTOR_INVOCATION: this(null, false);","METHOD: com.google.zxing.oned.rss.expanded.decoders.BlockParsedResult.BlockParsedResult()","com.google.zxing.oned.rss.expanded.decoders.BlockParsedResult.BlockParsedResult(boolean)","LOW"
4,6dd0776b961f8471c8cd9df7b49d6652c4629175,"STATEMENT_INSERT","IF_STATEMENT: ((value < 0) || (value > 15))","METHOD: com.google.zxing.web.OutputUtils.hexChar(int)","com.google.zxing.web.OutputUtils.hexChar(int)","LOW"
4,6dd0776b961f8471c8cd9df7b49d6652c4629175,"STATEMENT_INSERT","THROW_STATEMENT: new IllegalArgumentException(("Bad hex digit value " + value));","THEN_STATEMENT: ((value < 0) || (value > 15))","com.google.zxing.web.OutputUtils.hexChar(int)","LOW"
4,6dd0776b961f8471c8cd9df7b49d6652c4629175,"STATEMENT_UPDATE","VARIABLE_DECLARATION_STATEMENT: String[] args = {"--pure_barcode", "--try_harder", DecodeWorkerTestCase.IMAGE_DATA_URI, DecodeWorkerTestCase.IMAGE_NOBARCODE_DATA_URI};","METHOD: com.google.zxing.client.j2se.CommandLineRunnerTestCase.testCommandLineRunner()","com.google.zxing.client.j2se.CommandLineRunnerTestCase.testCommandLineRunner()","LOW"
6,5e689afc47f09e8594bafda9a23e4501056428a3,"COMMENT_INSERT","LINE_COMMENT: // ÈáëÈ≠ö","METHOD: com.google.zxing.common.StringUtilsTestCase.testShortShiftJIS1()","com.google.zxing.common.StringUtilsTestCase.testShortShiftJIS1()","NONE"
6,5e689afc47f09e8594bafda9a23e4501056428a3,"COMMENT_DELETE","LINE_COMMENT: // 金魚","METHOD: com.google.zxing.common.StringUtilsTestCase.testShortShiftJIS1()","com.google.zxing.common.StringUtilsTestCase.testShortShiftJIS1()","NONE"
6,5e689afc47f09e8594bafda9a23e4501056428a3,"STATEMENT_UPDATE","METHOD_INVOCATION: doTest(new byte[]{(byte) 0x8b, (byte) 0xe0, (byte) 0x8b, (byte) 0x9b}, StringUtils.SHIFT_JIS_CHARSET, "SJIS");","METHOD: com.google.zxing.common.StringUtilsTestCase.testShortShiftJIS1()","com.google.zxing.common.StringUtilsTestCase.testShortShiftJIS1()","LOW"
6,5e689afc47f09e8594bafda9a23e4501056428a3,"COMMENT_UPDATE","LINE_COMMENT: // Hello 金!","METHOD: com.google.zxing.common.StringUtilsTestCase.testMixedShiftJIS1()","com.google.zxing.common.StringUtilsTestCase.testMixedShiftJIS1()","NONE"
6,5e689afc47f09e8594bafda9a23e4501056428a3,"STATEMENT_UPDATE","METHOD_INVOCATION: doTest(new byte[]{(byte) 0x48, (byte) 0x65, (byte) 0x6c, (byte) 0x6c, (byte) 0x6f, (byte) 0x20, (byte) 0x8b, (byte) 0xe0, (byte) 0x21}, StringUtils.SHIFT_JIS_CHARSET, "SJIS");","METHOD: com.google.zxing.common.StringUtilsTestCase.testMixedShiftJIS1()","com.google.zxing.common.StringUtilsTestCase.testMixedShiftJIS1()","LOW"
6,5e689afc47f09e8594bafda9a23e4501056428a3,"COMMENT_INSERT","LINE_COMMENT: // b√•d","METHOD: com.google.zxing.common.StringUtilsTestCase.testShortISO885911()","com.google.zxing.common.StringUtilsTestCase.testShortISO885911()","NONE"
6,5e689afc47f09e8594bafda9a23e4501056428a3,"COMMENT_DELETE","LINE_COMMENT: // båd","METHOD: com.google.zxing.common.StringUtilsTestCase.testShortISO885911()","com.google.zxing.common.StringUtilsTestCase.testShortISO885911()","NONE"
6,5e689afc47f09e8594bafda9a23e4501056428a3,"STATEMENT_UPDATE","METHOD_INVOCATION: doTest(new byte[]{(byte) 0x62, (byte) 0xe5, (byte) 0x64}, StandardCharsets.ISO_8859_1, "ISO8859_1");","METHOD: com.google.zxing.common.StringUtilsTestCase.testShortISO885911()","com.google.zxing.common.StringUtilsTestCase.testShortISO885911()","LOW"
6,5e689afc47f09e8594bafda9a23e4501056428a3,"PARAMETER_INSERT","PARAMETER: charsetName","PARAMETERS: ","com.google.zxing.common.StringUtilsTestCase.doTest(byte[],String)","HIGH"
6,5e689afc47f09e8594bafda9a23e4501056428a3,"PARAMETER_DELETE","PARAMETER: charset","PARAMETERS: ","com.google.zxing.common.StringUtilsTestCase.doTest(byte[],String)","HIGH"
6,5e689afc47f09e8594bafda9a23e4501056428a3,"PARAMETER_DELETE","PARAMETER: encoding","PARAMETERS: ","com.google.zxing.common.StringUtilsTestCase.doTest(byte[],String)","HIGH"
6,5e689afc47f09e8594bafda9a23e4501056428a3,"PARAMETER_ORDERING_CHANGE","PARAMETER: bytes","PARAMETERS: ","com.google.zxing.common.StringUtilsTestCase.doTest(byte[],String)","HIGH"
6,5e689afc47f09e8594bafda9a23e4501056428a3,"STATEMENT_INSERT","VARIABLE_DECLARATION_STATEMENT: Charset charset = Charset.forName(charsetName);","METHOD: com.google.zxing.common.StringUtilsTestCase.doTest(byte[],Charset,String)","com.google.zxing.common.StringUtilsTestCase.doTest(byte[],String)","LOW"
6,5e689afc47f09e8594bafda9a23e4501056428a3,"STATEMENT_INSERT","VARIABLE_DECLARATION_STATEMENT: Charset guessedEncoding = Charset.forName(guessedName);","METHOD: com.google.zxing.common.StringUtilsTestCase.doTest(byte[],Charset,String)","com.google.zxing.common.StringUtilsTestCase.doTest(byte[],String)","LOW"
6,5e689afc47f09e8594bafda9a23e4501056428a3,"STATEMENT_DELETE","VARIABLE_DECLARATION_STATEMENT: Charset guessedCharset = StringUtils.guessCharset(bytes, null);","METHOD: com.google.zxing.common.StringUtilsTestCase.doTest(byte[],Charset,String)","com.google.zxing.common.StringUtilsTestCase.doTest(byte[],String)","MEDIUM"
6,5e689afc47f09e8594bafda9a23e4501056428a3,"STATEMENT_DELETE","METHOD_INVOCATION: assertEquals(charset, guessedCharset);","METHOD: com.google.zxing.common.StringUtilsTestCase.doTest(byte[],Charset,String)","com.google.zxing.common.StringUtilsTestCase.doTest(byte[],String)","MEDIUM"
6,5e689afc47f09e8594bafda9a23e4501056428a3,"STATEMENT_UPDATE","VARIABLE_DECLARATION_STATEMENT: String guessedEncoding = StringUtils.guessEncoding(bytes, null);","METHOD: com.google.zxing.common.StringUtilsTestCase.doTest(byte[],Charset,String)","com.google.zxing.common.StringUtilsTestCase.doTest(byte[],String)","LOW"
6,5e689afc47f09e8594bafda9a23e4501056428a3,"STATEMENT_UPDATE","METHOD_INVOCATION: assertEquals(encoding, guessedEncoding);","METHOD: com.google.zxing.common.StringUtilsTestCase.doTest(byte[],Charset,String)","com.google.zxing.common.StringUtilsTestCase.doTest(byte[],String)","LOW"
6,5e689afc47f09e8594bafda9a23e4501056428a3,"REMOVED_FUNCTIONALITY","METHOD: com.google.zxing.common.StringUtilsTestCase.testShortUTF81()","CLASS: com.google.zxing.common.StringUtilsTestCase","com.google.zxing.common.StringUtilsTestCase","CRUCIAL"
6,5e689afc47f09e8594bafda9a23e4501056428a3,"REMOVED_FUNCTIONALITY","METHOD: com.google.zxing.common.BitMatrixTestCase.testRotate90Simple()","CLASS: com.google.zxing.common.BitMatrixTestCase","com.google.zxing.common.BitMatrixTestCase","CRUCIAL"
6,5e689afc47f09e8594bafda9a23e4501056428a3,"STATEMENT_DELETE","METHOD_INVOCATION: addTest(10, 10, 90.0f);","METHOD: com.google.zxing.pdf417.PDF417BlackBox1TestCase.PDF417BlackBox1TestCase()","com.google.zxing.pdf417.PDF417BlackBox1TestCase.PDF417BlackBox1TestCase()","MEDIUM"
6,5e689afc47f09e8594bafda9a23e4501056428a3,"STATEMENT_DELETE","METHOD_INVOCATION: addTest(10, 10, 270.0f);","METHOD: com.google.zxing.pdf417.PDF417BlackBox1TestCase.PDF417BlackBox1TestCase()","com.google.zxing.pdf417.PDF417BlackBox1TestCase.PDF417BlackBox1TestCase()","MEDIUM"
6,5e689afc47f09e8594bafda9a23e4501056428a3,"STATEMENT_INSERT","VARIABLE_DECLARATION_STATEMENT: Charset charset = StandardCharsets.ISO_8859_1;","METHOD: com.google.zxing.aztec.AztecWriter.encode(String,BarcodeFormat,int,int,Map<EncodeHintType, ?>)","com.google.zxing.aztec.AztecWriter.encode(String,BarcodeFormat,int,int,Map<EncodeHintType, ?>)","LOW"
6,5e689afc47f09e8594bafda9a23e4501056428a3,"STATEMENT_DELETE","VARIABLE_DECLARATION_STATEMENT: Charset charset = null;","METHOD: com.google.zxing.aztec.AztecWriter.encode(String,BarcodeFormat,int,int,Map<EncodeHintType, ?>)","com.google.zxing.aztec.AztecWriter.encode(String,BarcodeFormat,int,int,Map<EncodeHintType, ?>)","MEDIUM"
6,5e689afc47f09e8594bafda9a23e4501056428a3,"COMMENT_DELETE","LINE_COMMENT: // Do not add any ECI code by default","METHOD: com.google.zxing.aztec.AztecWriter.encode(String,BarcodeFormat,int,int,Map<EncodeHintType, ?>)","com.google.zxing.aztec.AztecWriter.encode(String,BarcodeFormat,int,int,Map<EncodeHintType, ?>)","NONE"
6,5e689afc47f09e8594bafda9a23e4501056428a3,"STATEMENT_UPDATE","VARIABLE_DECLARATION_STATEMENT: AztecCode aztec = Encoder.encode(contents, eccPercent, layers, charset);","METHOD: com.google.zxing.aztec.AztecWriter.encode(String,BarcodeFormat,int,int,Charset,int,int)","com.google.zxing.aztec.AztecWriter.encode(String,BarcodeFormat,int,int,Charset,int,int)","LOW"
6,5e689afc47f09e8594bafda9a23e4501056428a3,"STATEMENT_INSERT","IF_STATEMENT: ((hints != null) && hints.containsKey(DecodeHintType.CHARACTER_SET))","METHOD: com.google.zxing.common.StringUtils.guessEncoding(byte[],Map<DecodeHintType, ?>)","com.google.zxing.common.StringUtils.guessEncoding(byte[],Map<DecodeHintType, ?>)","LOW"
6,5e689afc47f09e8594bafda9a23e4501056428a3,"COMMENT_INSERT","LINE_COMMENT: // For now, merely tries to distinguish ISO-8859-1, UTF-8 and Shift_JIS,
    // which should be by far the most common encodings.","METHOD: com.google.zxing.common.StringUtils.guessEncoding(byte[],Map<DecodeHintType, ?>)","com.google.zxing.common.StringUtils.guessEncoding(byte[],Map<DecodeHintType, ?>)","NONE"
6,5e689afc47f09e8594bafda9a23e4501056428a3,"STATEMENT_INSERT","VARIABLE_DECLARATION_STATEMENT: int length = bytes.length;","METHOD: com.google.zxing.common.StringUtils.guessEncoding(byte[],Map<DecodeHintType, ?>)","com.google.zxing.common.StringUtils.guessEncoding(byte[],Map<DecodeHintType, ?>)","LOW"
6,5e689afc47f09e8594bafda9a23e4501056428a3,"STATEMENT_INSERT","VARIABLE_DECLARATION_STATEMENT: boolean canBeISO88591 = true;","METHOD: com.google.zxing.common.StringUtils.guessEncoding(byte[],Map<DecodeHintType, ?>)","com.google.zxing.common.StringUtils.guessEncoding(byte[],Map<DecodeHintType, ?>)","LOW"
6,5e689afc47f09e8594bafda9a23e4501056428a3,"STATEMENT_INSERT","VARIABLE_DECLARATION_STATEMENT: boolean canBeShiftJIS = true;","METHOD: com.google.zxing.common.StringUtils.guessEncoding(byte[],Map<DecodeHintType, ?>)","com.google.zxing.common.StringUtils.guessEncoding(byte[],Map<DecodeHintType, ?>)","LOW"
6,5e689afc47f09e8594bafda9a23e4501056428a3,"STATEMENT_INSERT","VARIABLE_DECLARATION_STATEMENT: boolean canBeUTF8 = true;","METHOD: com.google.zxing.common.StringUtils.guessEncoding(byte[],Map<DecodeHintType, ?>)","com.google.zxing.common.StringUtils.guessEncoding(byte[],Map<DecodeHintType, ?>)","LOW"
6,5e689afc47f09e8594bafda9a23e4501056428a3,"STATEMENT_INSERT","VARIABLE_DECLARATION_STATEMENT: int utf8BytesLeft = 0;","METHOD: com.google.zxing.common.StringUtils.guessEncoding(byte[],Map<DecodeHintType, ?>)","com.google.zxing.common.StringUtils.guessEncoding(byte[],Map<DecodeHintType, ?>)","LOW"
6,5e689afc47f09e8594bafda9a23e4501056428a3,"STATEMENT_INSERT","VARIABLE_DECLARATION_STATEMENT: int utf2BytesChars = 0;","METHOD: com.google.zxing.common.StringUtils.guessEncoding(byte[],Map<DecodeHintType, ?>)","com.google.zxing.common.StringUtils.guessEncoding(byte[],Map<DecodeHintType, ?>)","LOW"
